Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations,Distribution,Is_Beta,Is_Lognormal,Is_Triangular
Set 4.1 TF (low SP)_EV182,13.5,27,29.25,3.23,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,63,5.254,20.375,33.968,3.726,20.375,33.839,0.186,42.947,50.043,2.965,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV183,16.5,33,35.75,3.93,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,62,5.661,23.583,40.596,4.379,23.583,40.436,0.185,51.115,61.037,2.921,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV184,21.0,42,45.5,4.47,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,92,5.533,32.448,50.925,5.168,32.448,50.739,0.196,63.453,76.237,3.822,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV185,15.0,30,32.5,3.34,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,84,5.036,23.431,36.638,3.727,23.431,36.515,0.173,45.59,53.701,3.427,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV186,17.5,35,37.917,4.12,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,62,5.403,26.741,42.082,4.351,26.741,41.819,0.329,53.156,63.639,2.937,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV187,19.5,39,42.25,4.24,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,61,5.59,28.572,46.121,4.827,28.572,45.874,0.268,58.143,68.183,3.022,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV188,18.0,36,39.0,4.23,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,103,5.408,24.959,43.722,4.74,24.959,43.569,0.177,55.171,64.88,4.046,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV189,20.0,40,43.333,4.62,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,73,5.356,27.893,47.562,5.222,27.893,47.251,0.299,60.652,73.331,3.253,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV190,17.0,34,36.833,3.66,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,88,5.341,25.735,41.217,4.136,25.735,41.015,0.245,51.361,63.118,3.588,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV191,14.0,28,30.333,3.72,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,73,5.589,22.163,35.486,3.598,22.163,35.334,0.232,44.393,52.705,3.343,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV192,16.5,33,35.75,3.96,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,71,5.465,25.0,40.505,4.249,25.0,40.337,0.212,50.868,59.393,3.24,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV193,17.5,35,37.917,4.13,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,68,5.441,28.318,44.232,4.216,28.318,44.056,0.214,54.547,64.497,3.16,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV194,14.5,29,31.417,3.78,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,67,5.493,21.323,36.876,3.931,21.323,36.736,0.176,46.305,54.225,3.1,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV195,21.5,43,46.583,4.63,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,93,5.172,30.476,52.294,5.455,30.476,52.17,0.125,65.348,77.067,3.647,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV196,17.5,35,37.917,4.39,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,68,5.221,26.25,42.652,4.702,26.25,42.441,0.248,54.235,64.855,3.103,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV197,17.0,34,36.833,3.97,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,106,5.358,25.997,41.551,4.403,25.997,41.332,0.254,52.424,62.32,4.22,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV198,15.5,31,33.583,3.56,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,44,5.477,23.136,38.029,3.986,23.136,37.837,0.221,47.714,55.347,2.478,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV199,22.0,44,47.667,4.81,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,61,5.443,30.087,52.407,5.803,30.087,52.246,0.153,66.314,78.321,2.944,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV200,15.0,30,32.5,3.84,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,109,5.11,23.933,37.908,3.748,23.933,37.754,0.223,47.177,54.65,4.039,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV201,17.5,35,37.917,4.28,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,44,4.795,25.38,42.415,4.851,25.38,42.223,0.208,54.171,64.616,2.282,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV202,20.0,40,43.333,4.73,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,34,4.882,28.074,47.594,5.438,28.074,47.418,0.191,60.836,73.176,2.072,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV203,15.5,31,33.583,3.96,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,45,4.622,22.122,37.259,4.274,22.122,37.025,0.29,48.015,56.277,2.266,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV204,14.0,28,30.333,3.72,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,43,4.628,21.211,35.329,3.922,21.211,35.136,0.245,44.949,52.081,2.274,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV205,16.5,33,35.75,3.56,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,43,4.767,23.492,38.642,4.289,23.492,38.461,0.225,49.118,59.218,2.233,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV206,17.5,35,37.917,3.85,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,48,4.854,24.189,41.484,4.526,24.189,41.342,0.167,52.387,61.465,2.419,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV207,21.0,42,45.5,4.4,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,44,4.909,26.858,48.993,5.488,26.858,48.856,0.132,62.125,74.477,2.336,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV208,14.5,29,31.417,3.6,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,33,4.788,19.796,34.588,4.146,19.796,34.406,0.221,44.658,53.134,2.004,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV209,13.5,27,29.25,3.27,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,32,4.938,20.715,33.627,3.709,20.715,33.469,0.196,42.471,49.019,1.959,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV210,13.5,27,29.25,3.29,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,47,4.617,18.856,32.614,3.513,18.856,32.438,0.259,41.352,48.894,2.318,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV211,14.0,28,30.333,3.67,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,48,4.708,20.791,34.736,3.906,20.791,34.548,0.259,44.442,52.87,2.41,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV212,18.0,36,39.0,4.33,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,50,4.74,26.008,44.651,5.208,26.008,44.42,0.22,57.288,68.27,2.458,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV213,19.0,38,41.167,4.2,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,51,4.686,25.531,44.381,5.187,25.531,44.228,0.165,56.875,70.225,2.376,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV214,15.5,31,33.583,3.85,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,43,4.698,22.245,38.204,4.604,22.245,37.976,0.249,49.504,57.192,2.317,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV215,18.0,36,39.0,3.98,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,56,4.732,24.037,42.007,4.958,24.037,41.86,0.16,53.896,64.084,2.54,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV216,18.0,36,39.0,4.32,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,49,4.918,23.045,42.13,5.249,23.045,41.928,0.215,54.907,66.547,2.508,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV217,16.5,33,35.75,4.12,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,54,4.704,22.87,39.601,4.828,22.87,39.449,0.173,51.199,60.885,2.503,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV218,16.0,32,34.667,3.82,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,50,4.7,22.983,38.705,4.314,22.983,38.553,0.19,49.162,58.499,2.465,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV219,19.5,39,42.25,4.21,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,33,4.939,26.71,45.502,5.237,26.71,45.366,0.144,58.031,70.055,2.07,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV220,22.0,44,47.667,4.62,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,53,4.717,28.58,51.333,5.768,28.58,51.188,0.133,65.122,78.363,2.511,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV221,20.5,41,44.417,4.56,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,39,4.872,29.835,48.274,5.361,29.835,48.036,0.236,61.437,72.414,2.18,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV222,15.5,31,33.583,3.98,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,39,4.718,21.352,37.408,4.411,21.352,37.229,0.221,48.199,57.649,2.183,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV223,12.0,24,26.0,3.32,34.31,27.333,3.0,34.41,27.302,6.419,35.946,48.0,53,4.849,18.815,31.425,3.308,18.815,31.288,0.215,39.494,46.622,2.587,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV224,13.5,27,29.25,3.63,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,40,4.675,20.357,32.99,3.745,20.357,32.717,0.349,42.485,49.881,2.192,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV225,21.0,42,45.5,4.86,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,44,4.705,30.75,51.043,5.609,30.75,50.884,0.16,64.498,75.32,2.319,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV226,19.5,39,42.25,4.24,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,37,5.054,26.764,45.506,5.28,26.764,45.366,0.148,58.149,69.381,2.226,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV227,17.0,34,36.833,4.2,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,34,4.676,24.814,41.107,4.406,24.814,40.878,0.285,52.207,62.607,2.054,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV228,16.0,32,34.667,3.97,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,46,4.783,21.621,37.795,4.719,21.621,37.616,0.21,49.252,58.645,2.37,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV229,20.5,41,44.417,4.66,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,45,4.6,27.641,47.9,5.725,27.641,47.685,0.204,61.769,73.668,2.234,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV230,18.5,37,40.083,4.34,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,47,4.851,25.442,43.724,5.153,25.442,43.552,0.185,56.181,67.518,2.441,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV231,21.0,42,45.5,4.61,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,53,4.849,28.326,50.791,5.553,28.326,50.675,0.112,63.947,75.635,2.56,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV232,14.0,28,30.333,3.82,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,43,4.791,19.69,35.063,4.246,19.69,34.884,0.203,45.296,52.227,2.301,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV233,14.0,28,30.333,3.0,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,40,4.75,21.031,34.326,3.589,21.031,34.19,0.198,43.006,50.235,2.244,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV234,17.5,35,37.917,3.8,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,52,4.808,25.98,41.477,4.4,25.98,41.305,0.212,52.238,63.261,2.479,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV235,16.0,32,34.667,3.72,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,49,4.816,22.568,37.94,4.372,22.568,37.794,0.187,48.527,58.209,2.48,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV236,17.5,35,37.917,3.83,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,34,5.0,23.914,40.856,4.761,23.914,40.711,0.16,52.255,63.011,2.07,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV237,20.0,40,43.333,4.58,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,49,4.816,26.959,46.767,5.581,26.959,46.536,0.219,60.36,73.567,2.463,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV238,16.0,32,34.667,3.79,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,36,4.694,24.601,39.701,4.06,24.601,39.572,0.17,49.496,58.807,2.132,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV239,16.5,33,35.75,4.24,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,53,5.094,24.153,40.784,4.57,24.153,40.521,0.296,52.247,62.347,2.522,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV240,16.0,32,34.667,3.71,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,55,4.6,22.701,37.574,4.394,22.701,37.328,0.283,48.447,58.273,2.525,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV241,17.5,35,37.917,4.18,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,43,4.628,23.049,40.864,5.173,23.049,40.701,0.178,53.316,63.521,2.233,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV242,16.5,33,35.75,4.01,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,51,4.745,22.706,39.977,4.632,22.706,39.812,0.184,51.128,59.627,2.579,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV243,18.5,37,40.083,3.9,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,40,4.675,27.763,44.594,4.384,27.763,44.444,0.186,55.24,67.379,2.225,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV244,12.5,25,27.083,3.65,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50.0,50,4.72,19.94,30.906,3.442,19.94,30.577,0.501,40.139,48.337,2.481,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV245,14.0,28,30.333,3.76,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,44,4.795,20.343,34.361,4.04,20.343,34.201,0.207,44.172,52.725,2.313,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV246,16.0,32,34.667,3.81,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,58,4.569,23.749,38.457,4.146,23.749,38.271,0.245,48.747,58.367,2.559,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV247,17.5,35,37.917,3.93,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,48,4.708,26.588,41.626,4.346,26.588,41.374,0.302,52.57,62.098,2.362,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV248,11.5,23,24.917,2.9,32.88,26.194,2.875,32.98,26.165,6.151,34.448,46.0,36,4.778,17.677,28.201,3.094,17.677,28.005,0.309,35.915,42.264,2.051,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV249,13.0,26,28.167,3.2,37.17,29.611,3.25,37.28,29.578,6.954,38.941,52.0,42,4.81,18.034,30.863,3.671,18.034,30.662,0.279,39.912,47.3,2.251,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV250,13.5,27,29.25,3.29,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,51,4.647,19.522,33.667,3.77,19.522,33.568,0.146,42.642,49.453,2.465,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV251,15.5,31,33.583,4.21,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,56,4.679,21.262,38.93,4.699,21.262,38.796,0.143,50.104,58.41,2.534,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV252,19.0,38,41.167,4.02,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,41,4.634,26.746,44.878,4.69,26.746,44.696,0.21,56.348,67.193,2.253,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV253,17.5,35,37.917,3.7,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,35,4.829,25.162,41.316,4.336,25.162,41.161,0.199,51.893,61.336,2.112,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV254,19.5,39,42.25,4.49,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,31,5.032,25.484,46.69,5.389,25.484,46.544,0.146,59.569,71.916,1.987,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV255,14.0,28,30.333,3.12,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,37,4.757,22.619,35.923,3.578,22.619,35.833,0.132,44.412,52.821,2.116,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV256,18.5,37,40.083,4.44,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,53,4.811,25.542,43.982,5.141,25.542,43.777,0.216,56.544,67.871,2.566,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV257,18.0,36,39.0,4.05,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,44,4.545,25.05,43.149,4.443,25.05,42.953,0.238,54.184,65.714,2.223,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV258,19.5,39,42.25,4.49,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,56,4.768,27.019,45.609,5.465,27.019,45.398,0.219,58.91,70.293,2.514,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV259,15.0,30,32.5,3.41,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,41,4.854,21.708,35.489,3.889,21.708,35.263,0.289,45.161,53.901,2.239,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV260,18.5,37,40.083,3.99,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,53,4.755,25.997,43.363,4.81,25.997,43.177,0.212,55.097,65.759,2.525,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV261,22.5,45,48.75,4.87,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90.0,38,4.868,30.494,52.525,6.029,30.494,52.345,0.171,67.069,80.601,2.141,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV262,17.5,35,37.917,3.94,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,47,4.787,23.824,40.842,4.906,23.824,40.682,0.173,52.6,64.003,2.363,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV263,14.5,29,31.417,3.4,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,31,5.0,20.551,35.15,3.92,20.551,35.031,0.159,44.534,52.406,2.047,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV264,18.5,37,40.083,4.04,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,59,4.627,25.289,43.186,5.003,25.289,43.021,0.178,55.244,65.949,2.629,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV265,21.5,43,46.583,4.68,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,39,4.974,29.247,50.212,5.816,29.247,50.062,0.148,64.143,76.935,2.261,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV266,19.5,39,42.25,4.32,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,41,4.78,26.773,46.253,5.212,26.773,46.117,0.141,58.707,69.966,2.205,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV267,16.0,32,34.667,3.81,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,53,4.491,20.589,37.657,4.593,20.589,37.472,0.209,48.777,58.619,2.435,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV268,14.5,29,31.417,3.53,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,59,4.593,20.636,34.472,3.967,20.636,34.217,0.312,44.413,53.451,2.621,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV269,17.5,35,37.917,3.96,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,46,4.783,24.332,42.562,4.634,24.332,42.407,0.169,53.668,62.747,2.368,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV270,17.0,34,36.833,3.81,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,50,4.82,23.071,39.754,4.707,23.071,39.615,0.16,51.039,61.761,2.5,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV271,19.5,39,42.25,4.24,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,40,4.975,26.925,45.513,5.259,26.925,45.371,0.153,58.147,69.797,2.274,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV272,16.0,32,34.667,3.76,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,45,4.667,22.62,39.273,4.177,22.62,39.123,0.193,49.475,57.95,2.281,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV273,18.5,37,40.083,3.88,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,38,4.842,25.564,43.277,4.715,25.564,43.084,0.217,54.767,65.62,2.182,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV274,15.5,31,33.583,3.96,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,38,4.711,22.163,37.706,4.436,22.163,37.481,0.266,48.77,58.639,2.099,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV275,26.5,53,57.417,5.44,75.77,60.361,6.625,76.0,60.293,14.175,79.381,106.0,60,4.583,34.165,61.849,6.78,34.165,61.699,0.126,78.044,92.308,2.63,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV276,21.0,42,45.5,4.78,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,36,4.722,28.362,49.078,5.912,28.362,48.905,0.168,63.324,78.638,2.093,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV277,17.0,34,36.833,3.84,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,46,4.696,25.992,41.552,4.124,25.992,41.398,0.199,51.635,62.647,2.37,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV278,21.0,42,45.5,4.6,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,40,4.9,29.576,49.134,5.579,29.576,48.903,0.218,62.721,74.917,2.218,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV279,19.0,38,41.167,4.03,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,30,4.733,26.042,44.338,5.025,26.042,44.215,0.138,56.338,66.237,1.938,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV280,18.5,37,40.083,3.99,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,38,4.868,27.417,45.034,4.417,27.417,44.907,0.16,55.702,65.567,2.203,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV281,12.0,24,26.0,3.67,34.31,27.333,3.0,34.41,27.302,6.419,35.946,48.0,44,4.75,17.634,29.764,3.65,17.634,29.575,0.309,39.037,46.142,2.255,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV282,19.0,38,41.167,4.4,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,45,4.778,25.404,44.994,5.217,25.404,44.821,0.181,57.598,69.32,2.343,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.1 TF (low SP)_EV283,14.5,29,31.417,3.63,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,57,4.86,20.82,35.416,4.175,20.82,35.264,0.193,45.459,55.48,2.662,2.0,2.0,triangular,1000000,Triangular,0,0,1
