Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations,Distribution,Is_Beta,Is_Lognormal,Is_Triangular
Set 4.3 TF (high SP)_EV102,68.0,136,147.333,7.87,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,12,14.667,117.998,158.676,9.795,117.998,158.551,0.077,181.903,207.625,2.005,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV103,69.0,138,149.5,7.88,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,12,16.417,120.552,161.18,9.819,120.552,161.054,0.077,184.523,209.036,2.071,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV104,62.5,125,135.417,7.25,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,13,16.385,106.498,145.827,9.045,106.498,145.693,0.081,167.306,191.64,2.097,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV105,73.5,147,159.25,8.17,210.16,167.417,18.375,210.78,167.227,39.315,220.169,294.0,8,18.25,125.402,171.491,10.173,125.402,171.364,0.075,195.588,220.858,1.809,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV106,54.0,108,117.0,6.54,154.41,123.0,13.5,154.86,122.861,28.884,161.757,216.0,14,14.643,91.794,125.995,8.152,91.794,125.88,0.086,145.414,165.076,2.085,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV107,62.0,124,134.333,7.25,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,13,14.154,101.631,144.668,9.041,101.631,144.536,0.08,166.086,187.967,2.04,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV108,70.5,141,152.75,8.15,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,14,14.071,121.976,164.517,10.18,121.976,164.374,0.078,188.612,218.348,2.054,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV109,62.5,125,135.417,7.1,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,10,17.9,104.902,145.818,8.848,104.902,145.703,0.076,166.804,190.952,1.967,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV110,60.5,121,131.083,7.22,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,14,13.786,103.118,141.164,9.005,103.118,141.033,0.087,162.543,183.509,2.061,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV111,57.5,115,124.583,6.84,164.41,130.972,14.375,164.9,130.824,30.756,172.241,230.0,11,13.727,97.634,134.16,8.524,97.634,134.042,0.078,154.388,176.844,1.866,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV112,68.0,136,147.333,7.9,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,14,14.357,116.966,158.683,9.855,116.966,158.559,0.077,182.03,205.242,2.096,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV113,56.0,112,121.333,6.46,160.12,127.556,14.0,160.59,127.411,29.954,167.748,224.0,8,16.25,96.389,131.098,8.043,96.389,130.997,0.08,150.199,169.521,1.736,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV114,72.5,145,157.083,8.24,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,8,18.0,122.765,169.176,10.292,122.765,169.055,0.076,193.593,220.783,1.808,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV115,76.5,153,165.75,8.44,218.74,174.25,19.125,219.38,174.053,40.919,229.155,306.0,7,18.0,132.683,178.484,10.522,132.683,178.357,0.073,203.444,236.432,1.691,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV116,65.0,130,140.833,7.41,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,11,15.909,111.49,151.679,9.244,111.49,151.548,0.082,173.591,199.166,2.016,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV117,63.0,126,136.5,7.24,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,12,15.417,105.882,147.031,9.02,105.882,146.91,0.075,168.402,189.028,2.021,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV118,66.0,132,143.0,7.53,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,8,17.5,112.865,154.012,9.408,112.865,153.883,0.079,176.362,197.556,1.767,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV119,70.0,140,151.667,7.98,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,12,16.333,121.562,163.349,9.96,121.562,163.221,0.075,186.96,211.121,2.089,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV120,68.5,137,148.417,7.69,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,14,13.786,116.582,159.824,9.593,116.582,159.693,0.079,182.514,206.189,2.129,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV121,63.5,127,137.583,7.23,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,8,16.25,107.364,148.156,9.026,107.364,148.036,0.078,169.546,190.425,1.752,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV122,71.5,143,154.917,8.04,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,9,16.222,125.121,166.821,10.024,125.121,166.694,0.073,190.558,216.212,1.832,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV123,62.0,124,134.333,7.1,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,7,18.0,101.461,144.667,8.849,101.461,144.557,0.077,165.673,186.914,1.719,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV124,70.5,141,152.75,8.0,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,13,15.385,123.528,164.496,9.983,123.528,164.372,0.077,188.208,210.489,2.11,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV125,48.5,97,105.083,5.94,138.68,110.472,12.125,139.09,110.347,25.942,145.281,194.0,16,14.438,82.519,114.121,7.481,82.519,113.998,0.095,131.883,150.84,2.234,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV126,71.0,142,153.833,7.9,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,11,15.273,120.381,165.677,9.858,120.381,165.545,0.08,189.096,212.165,1.942,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV127,74.5,149,161.417,8.2,213.02,169.694,18.625,213.65,169.503,39.849,223.164,298.0,12,14.667,128.55,173.848,10.217,128.55,173.726,0.072,198.064,220.652,2.002,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV128,68.0,136,147.333,7.73,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,13,14.538,116.645,158.648,9.633,116.645,158.516,0.077,181.488,207.121,2.049,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV129,72.5,145,157.083,8.01,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,13,13.615,125.052,169.171,9.984,125.052,169.036,0.074,192.856,217.012,2.037,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV130,63.5,127,137.583,7.27,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,7,18.0,109.535,148.173,9.064,109.535,148.048,0.08,169.671,191.408,1.766,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV131,66.5,133,144.083,7.57,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,8,18.0,113.873,155.182,9.449,113.873,155.052,0.077,177.588,199.527,1.814,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV132,64.5,129,139.75,7.53,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,6,17.833,109.521,150.509,9.379,109.521,150.377,0.078,172.777,194.97,1.663,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV133,75.0,150,162.5,8.57,214.45,170.833,18.75,215.08,170.64,40.117,224.662,300.0,9,17.444,125.836,175.0,10.699,125.836,174.869,0.072,200.343,225.112,1.879,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV134,75.5,151,163.583,8.33,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,11,16.182,131.8,176.16,10.39,131.8,176.027,0.075,200.803,224.467,1.967,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV135,70.0,140,151.667,7.83,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,12,15.417,122.005,163.34,9.762,122.005,163.213,0.078,186.521,210.952,2.026,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV136,72.0,144,156.0,8.16,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,10,16.5,119.459,167.992,10.174,119.459,167.857,0.075,192.064,214.46,1.903,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV137,69.0,138,149.5,8.07,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,11,15.818,118.378,161.003,10.074,118.378,160.876,0.08,184.894,211.41,1.966,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV138,68.5,137,148.417,7.79,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,11,15.091,117.599,159.845,9.721,117.599,159.707,0.078,182.891,206.073,1.938,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV139,60.5,121,131.083,7.14,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,16,15.0,102.915,141.165,8.896,102.915,141.034,0.082,162.282,182.745,2.302,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV140,68.5,137,148.417,7.85,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,14,15.929,116.558,159.839,9.799,116.558,159.702,0.076,183.051,209.836,2.183,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV141,49.5,99,107.25,5.68,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,9,16.889,84.61,115.494,7.091,84.61,115.395,0.08,132.325,154.527,1.889,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV142,67.5,135,146.25,7.89,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,12,14.75,117.04,157.499,9.835,117.04,157.35,0.08,180.844,206.968,2.031,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV143,69.5,139,150.583,7.83,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,7,18.0,118.816,162.15,9.756,118.816,162.012,0.082,185.321,210.359,1.713,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV144,60.5,121,131.083,6.79,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,11,16.727,104.215,141.174,8.465,104.215,141.064,0.076,161.206,184.701,2.02,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV145,75.5,151,163.583,8.41,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,7,18.0,129.719,176.164,10.489,129.719,176.027,0.079,201.06,231.193,1.735,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV146,54.5,109,118.083,6.65,155.84,124.139,13.625,156.29,123.999,29.152,163.254,218.0,11,17.0,94.518,128.526,8.066,94.518,128.391,0.091,147.688,165.976,2.041,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV147,62.0,124,134.333,7.5,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,13,15.385,105.801,145.447,9.192,105.801,145.316,0.083,167.29,194.252,2.102,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV148,57.0,114,123.5,6.72,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,11,15.364,95.099,133.004,8.377,95.099,132.875,0.086,152.926,174.63,1.965,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV149,54.5,109,118.083,6.6,155.84,124.139,13.625,156.29,123.999,29.152,163.254,218.0,12,16.333,92.149,127.214,8.201,92.149,127.086,0.085,146.679,166.561,2.085,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV150,65.0,130,140.833,7.39,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,16,14.5,113.468,151.705,9.2,113.468,151.582,0.078,173.498,196.272,2.289,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV151,70.0,140,151.667,8.02,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,12,16.917,117.994,163.609,9.955,117.994,163.477,0.076,187.17,211.085,2.142,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV152,61.5,123,133.25,6.91,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,16,13.688,105.006,143.482,8.601,105.006,143.378,0.073,163.874,185.743,2.188,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV153,61.5,123,133.25,6.95,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,16,14.375,103.717,143.487,8.669,103.717,143.368,0.075,164.059,187.948,2.272,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV154,69.5,139,150.583,7.9,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,13,14.0,121.304,162.182,9.849,121.304,162.044,0.078,185.531,210.671,2.077,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV155,65.0,130,140.833,7.11,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,9,16.889,113.021,151.659,8.867,113.021,151.545,0.071,172.64,192.385,1.879,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV156,69.5,139,150.583,7.68,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,7,18.0,120.58,162.157,9.579,120.58,162.033,0.076,184.895,210.004,1.706,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV157,60.0,120,130.0,7.18,171.56,136.667,15.0,172.07,136.512,32.094,179.729,240.0,13,15.846,100.942,139.994,8.959,100.942,139.868,0.082,161.264,183.074,2.133,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV158,89.0,178,192.833,9.62,254.48,202.722,22.25,255.23,202.493,47.605,266.599,356.0,14,13.929,155.972,207.692,12.001,155.972,207.539,0.075,236.149,267.317,2.143,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV159,71.5,143,154.917,8.14,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,11,15.273,121.945,166.821,10.149,121.945,166.694,0.078,190.909,215.174,1.958,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV160,62.5,125,135.417,7.23,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,11,15.0,108.036,145.815,9.019,108.036,145.708,0.078,167.195,189.716,1.953,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV161,52.5,105,113.75,6.18,150.12,119.583,13.125,150.56,119.448,28.082,157.263,210.0,12,14.0,89.821,122.498,7.707,89.821,122.382,0.086,140.818,161.74,1.959,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV162,79.0,158,171.167,8.46,225.89,179.944,19.75,226.55,179.741,42.256,236.644,316.0,11,15.182,137.199,184.322,10.547,137.199,184.202,0.064,209.218,236.863,1.971,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV163,68.5,137,148.417,7.93,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,16,12.25,116.329,159.821,9.889,116.329,159.69,0.075,183.252,209.635,2.092,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV164,67.0,134,145.167,8.05,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,12,16.417,115.789,157.571,9.924,115.789,157.437,0.082,181.135,207.243,2.059,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV165,60.5,121,131.083,6.98,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,14,13.286,104.463,141.162,8.696,104.463,141.038,0.081,161.794,186.289,2.029,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV166,82.0,164,177.667,8.88,234.47,186.778,20.5,235.16,186.567,43.861,245.63,328.0,12,16.0,143.21,191.326,11.079,143.21,191.192,0.07,217.561,241.174,2.082,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV167,69.5,139,150.583,8.1,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,13,14.077,119.206,162.165,10.099,119.206,162.041,0.076,186.07,210.505,2.007,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV168,58.5,117,126.75,6.8,167.27,133.25,14.625,167.76,133.099,31.291,175.236,234.0,13,14.231,96.173,136.495,8.479,96.173,136.364,0.082,156.646,181.533,2.012,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV169,71.5,143,154.917,7.92,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,11,15.364,121.016,166.825,9.878,121.016,166.692,0.073,190.26,214.925,1.944,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV170,72.0,144,156.0,8.08,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,9,16.444,123.027,167.98,10.084,123.027,167.867,0.069,191.833,218.381,1.896,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV171,67.5,135,146.25,7.7,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,8,17.75,116.356,157.501,9.606,116.356,157.369,0.076,180.239,204.28,1.758,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV172,67.0,134,145.167,7.94,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,11,16.091,114.679,156.321,9.896,114.679,156.181,0.081,179.79,202.669,1.975,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV173,65.0,130,140.833,7.54,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,8,17.625,111.13,151.893,9.365,111.13,151.753,0.084,174.117,197.434,1.775,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV174,56.5,113,122.417,6.7,161.55,128.694,14.125,162.03,128.549,30.221,169.245,226.0,13,16.231,95.115,131.836,8.36,95.115,131.711,0.086,151.705,173.448,2.104,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV175,55.0,110,119.167,6.44,157.27,125.278,13.75,157.73,125.136,29.419,164.752,220.0,10,16.9,94.068,128.347,8.026,94.068,128.219,0.085,147.404,168.16,1.951,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV176,65.0,130,140.833,7.41,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,14,16.714,108.911,151.679,9.234,108.911,151.564,0.076,173.593,197.636,2.258,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV177,72.0,144,156.0,8.38,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,13,17.0,122.497,168.005,10.441,122.497,167.874,0.077,192.775,221.671,2.185,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV178,75.0,150,162.5,8.33,214.45,170.833,18.75,215.08,170.64,40.117,224.662,300.0,10,17.8,129.778,174.997,10.387,129.778,174.874,0.073,199.626,221.776,1.963,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV179,50.0,100,108.333,5.81,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,10,18.5,85.261,116.923,7.164,85.261,116.823,0.084,133.928,152.092,1.997,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV180,69.5,139,150.583,7.67,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,8,17.375,113.521,162.196,9.556,113.521,162.091,0.072,184.849,211.334,1.79,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV181,59.5,119,128.917,7.08,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,14,15.857,103.79,138.936,8.8,103.79,138.823,0.082,159.845,181.809,2.193,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV182,63.5,127,137.583,7.4,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,10,16.2,106.899,148.176,9.236,106.899,148.057,0.081,170.153,195.101,1.933,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV183,61.0,122,132.167,7.23,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,10,16.4,104.58,142.346,9.022,104.58,142.206,0.085,163.785,185.422,1.94,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV184,58.5,117,126.75,7.1,167.27,133.25,14.625,167.76,133.099,31.291,175.236,234.0,14,14.143,96.318,136.506,8.848,96.318,136.372,0.087,157.527,177.724,2.123,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV185,61.5,123,133.25,7.3,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,13,15.077,103.59,143.493,9.106,103.59,143.361,0.086,165.119,186.969,2.09,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV186,83.5,167,180.917,9.15,238.76,190.194,20.875,239.46,189.98,44.663,250.124,334.0,13,14.231,145.973,194.842,11.409,145.973,194.698,0.071,221.886,248.789,2.084,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV187,69.5,139,150.583,8.0,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,17,14.647,119.929,162.163,9.98,119.929,162.026,0.076,185.815,212.407,2.357,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV188,66.0,132,143.0,7.53,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,13,16.0,111.609,154.09,9.368,111.609,153.97,0.078,176.265,199.044,2.146,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV189,63.5,127,137.583,7.41,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,11,17.545,106.863,148.168,9.247,106.863,148.035,0.082,170.093,191.513,2.02,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV190,59.5,119,128.917,6.72,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,9,17.667,103.694,138.824,8.385,103.694,138.713,0.078,158.686,179.164,1.886,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV191,68.5,137,148.417,8.18,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,12,16.0,114.506,159.83,10.199,114.506,159.691,0.081,184.03,212.809,2.048,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV192,58.0,116,125.667,6.8,165.84,132.111,14.5,166.33,131.962,31.024,173.739,232.0,14,13.5,99.819,135.333,8.481,99.819,135.215,0.08,155.47,177.753,2.071,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV193,74.0,148,160.333,8.12,211.59,168.556,18.5,212.21,168.365,39.582,221.666,296.0,12,15.0,129.096,172.656,10.137,129.096,172.538,0.07,196.68,222.01,2.01,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV194,62.5,125,135.417,7.33,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,11,16.182,105.596,145.838,9.13,105.596,145.699,0.079,167.477,193.058,1.984,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV195,63.0,126,136.5,7.36,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,12,14.75,109.907,146.984,9.17,109.907,146.858,0.081,168.745,192.199,2.004,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV196,69.5,139,150.583,7.83,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,12,15.333,120.38,162.164,9.767,120.38,162.038,0.08,185.391,215.759,2.024,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV197,74.5,149,161.417,8.07,213.02,169.694,18.625,213.65,169.503,39.849,223.164,298.0,11,14.818,132.379,173.834,10.076,132.379,173.706,0.074,197.747,221.124,1.961,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV198,61.0,122,132.167,7.19,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,12,15.583,103.914,142.315,8.968,103.914,142.197,0.078,163.538,185.57,2.007,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV199,66.0,132,143.0,7.47,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,14,13.571,114.235,154.002,9.327,114.235,153.882,0.078,176.108,197.536,2.075,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV200,51.5,103,111.583,5.99,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,14,13.286,87.482,120.169,7.477,87.482,120.073,0.08,137.934,156.258,2.048,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV201,68.5,137,148.417,7.55,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,7,14.143,117.871,159.844,9.422,117.871,159.732,0.072,182.121,204.901,1.671,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV202,69.5,139,150.583,7.77,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,7,14.0,120.787,162.147,9.689,120.787,162.021,0.076,185.182,208.875,1.616,2.0,2.0,triangular,1000000,Triangular,0,0,1
Set 4.3 TF (high SP)_EV203,55.5,111,120.25,6.81,158.69,126.417,13.875,159.16,126.274,29.687,166.25,222.0,7,14.143,93.877,129.505,8.506,93.877,129.384,0.086,149.675,169.152,1.631,2.0,2.0,triangular,1000000,Triangular,0,0,1
